code,billing_id,name,company,destination,facility_type
MODIRRA,154016,MODESTO IRRIG,942,usa@mid.org,UNKN
MOJASP,154068,MOJAVE AIR & SPACE PORT,943,floyd@mojaveairport.com,D
MOJGAS,154121,MOJAVE PIPELINE,944,onecall_ng@kindermorgan.com,UNKN
MOVPUD,154227,MOJAVE PUB UTIL DIST,945,mpud@att.net,UNKN
MOKSAN,154281,MOKELUMNE HILL SANITARY DISTRICT,946,mccartneystone@comcast.net,UNKN
MONSAN,154347,MONTARA WATER AND SANITARY DIST,947,811.mwsd@coastside.net,UNKN
MBACOM,154360,MONTEREY BAY AQUARIUM,948,kklein@mbayaq.org,UNKN
COMONT,154373,MONTEREY COUNTY PW,949,martinezr@co.monterey.ca.us,UNKN
MTYWTR,154386,MONTEREY COUNTY WATER RESOURCES,950,usa2@mrwpca.com,UNKN
MRWPCA,154491,MONTEREY REGIONAL WTR,951,Usa@mrwpca.com,UNKN
MHLUSD,154508,MORGAN HILL UNIFIED SCHOOL DISTRICT,952,apasilla@mhu.k12.ca.us,UNKN
MOSPRO,154511,"MOSBAUGH PROPERTIES, INC",953,154511@webtms.usan.org,UNKN
MROWTR,154514,MORRO ROCK MUTUAL WTR,954,cayucoswaterco@sbcglobal.net,UNKN
MROWTRM,154514,MORRO ROCK MUTUAL WTR,954,cayucoswaterco@sbcglobal.net,UNKN
MHEMUD,154515,MT HERMON ASSOCIATION,955,allen.deeble@mounthermon.org,UNKN
MGACSD,154516,MTN GATE COM SVC DIST,956,mgcsd@shasta.com,UNKN
MMEWTR,154517,MT MESA WATER CO.,957,steelheadindustries@gmail.com,UNKN
MTNSAN,154518,MT VIEW SANITARY DIST,958,usa@mvsd.org,UNKN
MTNRAN,154522,"MOUNTAIN RANCHES, MD-5",959,sdistricts@madera-county.com,UNKN
MCHWTR,154525,MT.CHARLESTON WATER,960,mdaines@mtcharlestonwaterco.com,UNKN
MTWPWR,154526,"MT. WHEELER POWER, INC",961,mtwpwr@webtms.usan.org,UNKN
MKOWTR,154527,MT.KONOCTI MUTUAL WATER,962,mt.konoctiwater@yahoo.com,UNKN
MUNUTL,154528,MUNI OVERHEAD LINES DEPT,963,patrick.cantwell@sfmta.com,UNKN
MURSAN,154530,MURPHYS SANITARY DISTRICT,964,csecada@murphyssd.org,UNKN
NBEIMD,154531,NAPA BERRYESSA IMPDIST,965,tlamphea@co.napa.ca.us,UNKN
MUSICK,154532,MUSICK MEADOWS MUTUAL WATER CO #2 INC.,966,154532@webtms.usan.org,UNKN
DBTSNA,154534,NAFTEX - DICK BROWNS,967,dbts@consoft.net,UNKN
MUDIRR,154538,MUDDY VALLEY IRRIGATION COMPANY,968,muddyvalley@mvdsl.com,I
NAFTEX,154539,NAFTEX OPERATING COMPANY,969,rhorne@naftex.com,UNKN
NPASAN,154544,NAPA SANITATION DIST.,970,npasan@webtms.usan.org,UNKN
DBNCPA,154611,NCPA - DICK BROWN'S TECH,972,dbts@consoft.net,UNKN
DBTREU,154611,REU - DICK BROWNS,972,dbts@consoft.net,UNKN
NEVBEL,154650,NEVADA BELL,973,att-alcs@amcustomercare.att-mail.com,UNKN
NEVGEO,154755,NEVADA GEOTHERMAL UTILITY COMPANY,975,gordon@mckaydrilling.com,UNKN
NEVGEOM,154755,NEVADA GEOTHERMAL,975,gordon@mckaydrilling.com,UNKN
NEVIRR,154860,NEVADA IRRIG DIST,976,maintsup@nidwater.com,UNKN
NGOGAS,155149,NEWMONT GOLD COMPANY,977,155149@webtms.usan.org,UNKN
VASCOW,155172,NEXTERA ENERGY RESOURCES VASCO WINDS LLC,978,vascow@webtms.usan.org,UNKN
NEXEN3,155173,NEXTERA ENRG N.SKYRIVER,979,perry.oberg@nexteraenergy.com,UNKN
NEXEN2,155174,NEXTERA ENRG RES SKY RVR.,980,donald.dobbins@nexteraenergy.com,UNKN
NEXENG,155175,NEXTERA ENRG RES TEHACH.,981,perry.oberg@nexteraenergy.com,UNKN
NICWTR,155176,NICE MUTUAL WATER CO.,982,nicemwusa@mchsi.com,UNKN
NIPOMO,155282,NIPOMO COM SVC,983,psevcik@ncsd.ca.gov,UNKN
NCOWTR,155704,NORTH COAST CO WTR DIST,984,duty@nccwd.com,UNKN
NDPWTR,155757,N.DOS PALOS WTR DIST,985,usawater@comcast.net,UNKN
NEDWTR,155810,N.EDWARDS WATER DIST,986,newd@verizon.net,UNKN
NOFORK,155837,"NORTH FORK, MD-8",987,sdistricts@madera-county.com,UNKN
NGUWTR,155863,NORTH GUALALA WTR CO.,988,office@ngwco.com,UNKN
KAWEAH,155889,NORTH KAWEAH WATER COMPANY,989,kaweah@webtms.usan.org,UNKN
NMARIN,155916,NORTH MARIN WTR DIST,990,nmarin@webtms.usan.org,UNKN
NRISAN,156127,NORTH OF RIVER SANI#1,991,usa@norsd.com,UNKN
NRMWD,156337,N/O RIVER MUNI WATER,992,keden@normwd.org,UNKN
NYBWTR,156370,NORTH YUBA WATER DISTRICT,993,email@nywd.org,UNKN
CALPWR,156378,NORTHERN CALIFORNIA POWER AGENCY,994,amber.summersett@ncpa.com,UNKN
NLAMSH,156403,N.LAND CATV-MT.SHASTA,995,ccondit@northlandco.com,UNKN
NORTV2,156416,N.LAND CTV OAKHURST,996,kenmusgrove@nctv.com,UNKN
NLACTV,156430,NORTHLAND CATV,997,ccondit@northlandco.com,UNKN
NSJWCD,156495,NORTH SJOA WTR CON DIS,998,jcvalente@softcom.net,UNKN
NTAPUD,156548,NORTH TAHOE PUD,999,ntapud@webtms.usan.org,UNKN
NORCSD,156653,NORTHSTAR CSD,1000,usa@northstarcsd.org,UNKN
NORPET,156706,"NORTHWEST PETROLEUM, INC.",1001,nwpetroleuminc@bak.rr.com,UNKN
NOVSAN,156759,NOVATO SANITARY DIST,1002,novsan@webtms.usan.org,S
NPGCTV,156779,"NPG CABLE, INC",1003,DLSDL-PACCAInyoCountyDigAlert@Suddenlink.com,UNKN
NRGENG,156787,NRG ENERGY - S.F.,1004,lisa.smethurst@nrgenergy.com,UNKN
NRGSPW,156787,NRG - SUNRISE POWER CO,1004,paul.dumke@nrg.com,UNKN
NENGNO,156794,N V ENERGY - NV,1005,sppc2@consoft.net,UNKN
NENGN2,156794,N V ENERGY - NV,1005,inbox@elmtickets.com,UNKN
NENGMP,156796,NV ENERGY  MOAPA,1006,mhoe@nvenergy.com,UNKN
NENGSO,156796,NV ENERGY,1006,811.nv.oc@tickets.811tickets.com,UNKN
NVPWR2,156796,N V ENERGY LAUGHLIN,1006,laughlinlocates@nvenergy.com,UNKN
NYCPWS,156797,NYE COUNTY PUBLIC WORKS SOUTH,1007,nyecpw@webtms.usan.org,UNKN
NYECPW,156797,NYE COUNTY PUBLIC WORKS,1007,nyecpw@webtms.usan.org,UNKN
OCOWTR,156799,O'CONNOR TRACT CO-OPERATIVE WATER CO.,1008,anapedreiro@comcast.net,UNKN
OLSAGN,156805,"O.L.S. ENERGY-AGNEWS,INC.",1009,Allen.Tichi@calpine.com,UNKN
OACYST,156835,OACYS TECHNOLOGY,1010,oacyst@webtms.usan.org,UNKN
OKEIRR,156865,OAKDALE IRR DIST,1011,grathbun@oakdaleirrigation.com,UNKN
OKHRST,156918,"OAKHURST, MD-22",1012,sdistricts@madera-county.com,UNKN
OASPUD,157234,OASIS PROPERTY OWNERS,1013,ivadeanfields@aol.com,UNKN
OCANAL,157260,OCCIDENTAL CANAL CO.,1014,dennisborges@hotmail.com,UNKN
OCCCSD,157287,OCCIDENTAL CSD,1015,rruwater@sonic.net,UNKN
OCEANO,157392,OCEANO COM SERVICES,1016,office@oceanocsd.org,UNKN
OTECSV,157497,OFFICE OF TECHNOLOGY SERVICES,1017,Kevin.Shinmoto@state.ca.gov,UNKN
OILWTR,157603,OILDALE MUTUAL WTR,1018,OMWC@YAHOO.COM,UNKN
OTOPRO,157616,OLAM TOMATO PROCESSORS,1019,rich.freitas@olamnet.com,UNKN
OLDRIV,157629,OLD RIVER WATER COMPANY,1020,norske@phonewave.net,W
OLINCO,157642,OLIN CORPORATION,1021,olinco@webtms.usan.org,UNKN
OLINCON,157642,OLIN CORPORATION,1021,drgrimshaw@olin.com,UNKN
OLIPUD,157656,OLIVEHURST PUD,1022,opud@opud.org,UNKN
ORCIRR,157709,ORANGE COVE IRR DIST,1023,ops@orangecoveid.org,UNKN
ORGWTR,157814,ORANGE VALE WATER,1024,fieldcrew@orangevalewater.com,UNKN
OARWTR,157841,ORLAND-ARTOIS WTR DIS,1025,oawdscada@sbcglobal.net,UNKN
OLOSAN,157854,ORO LOMA SANITARY DIST,1026,olosan@webtms.usan.org,UNKN
ORSPUD,157867,OROSI P U D,1027,orosipud@sbcglobal.net,UNKN
OVRPWR,157946,OVERTON POWER DIST#5,1028,onecall@opd5.com,UNKN
PCLAND,158011,PC LANDING CORP (PACIFIC CROSSING LIMITE,1029,pcland@webtms.usan.org,UNKN
PPLCRE,158025,PAC PWR & LIGHT CRE,1030,emailtkts.lca1@qmanager.utiliquest.com,UNKN
PACBEL,158236,PACIFIC BELL,1031,att-alcs@amcustomercare.att-mail.com,UNKN
PACTST,158236,PACBELL TEST CODE,1031,att-alcs-dev@test.amcustomercare.att-mail.com,C
PCOAST,158658,PACIFC COAST PRODUCERS,1032,bscheurer@pcoastp.com,UNKN
PCOASTA,158658,PACIFC COAST PRODUCERS,1032,sweiss@pcoastp.com,UNKN
PCOASTM,158658,PACIFC COAST PRODUCERS,1032,bscheurer@pcoastp.com,UNKN
PGEAUB,158869,PGE DISTR AUBURN,1033,usan_tickets@irth.com,UNKN
PGEBAK,158869,PGE GAS TRANS BAKERSFIELD,1033,usan_tickets@irth.com,UNKN
PGEBEL,158869,PGE DISTR BELMONT,1033,usan_tickets@irth.com,UNKN
PGEBFD,158869,PGE DISTR BAKERSFIELD,1033,usan_tickets@irth.com,UNKN
PGEBR2,158869,PGE GAS DISTR BURNEY,1033,pge_tickets@irth.com,UNKN
PGEBUR,158869,PGE GAS TRANS BURNEY,1033,usan_tickets@irth.com,UNKN
PGECHI,158869,PGE DISTR CHICO,1033,usan_tickets@irth.com,UNKN
PGECLM,158869,PGE DISTR COLMA,1033,usan_tickets@irth.com,UNKN
PGECND,158869,PGE DISTR CONCORD,1033,usan_tickets@irth.com,UNKN
PGECUP,158869,PGE DISTR CUPERTINO,1033,usan_tickets@irth.com,UNKN
PGEEUR,158869,PGE DISTR EUREKA,1033,usan_tickets@irth.com,UNKN
PGEFIB,158869,PGE-FIBER,1033,usan_tickets@irth.com,UNKN
PGEFNO,158869,PGE DISTR FRESNO,1033,usan_tickets@irth.com,UNKN
PGEGVY,158869,PGE DISTR GRASS VALLEY,1033,usan_tickets@irth.com,UNKN
PGEHAY,158869,PGE DISTR HAYWARD,1033,usan_tickets@irth.com,UNKN
PGEHIN,158869,PGE GAS TRANS HINKLEY,1033,usan_tickets@irth.com,UNKN
PGEHOL,158869,PGE GAS TRANS HOLLISTER,1033,usan_tickets@irth.com,UNKN
PGEKET,158869,PGE GAS TRANS KETTLEMAN,1033,usan_tickets@irth.com,UNKN
PGEMCD,158869,PGE GAS TRANS MCDONALD ISLAND,1033,usan_tickets@irth.com,UNKN
PGEMDO,158869,PGE DISTR MODESTO,1033,usan_tickets@irth.com,UNKN
PGEME2,158869,PGE GAS PROD MERIDIAN,1033,usan_tickets@irth.com,UNKN
PGEMER,158869,PGE DISTR MERCED,1033,usan_tickets@irth.com,UNKN
PGEMIL,158869,PGE GAS TRANS MILPITAS,1033,usan_tickets@irth.com,UNKN
PGEMSV,158869,PGE DISTR MARYSVILLE,1033,usan_tickets@irth.com,UNKN
PGENPA,158869,PGE DISTR NAPA,1033,usan_tickets@irth.com,UNKN
PGEOAK,158869,PGE DISTR OAKLAND,1033,usan_tickets@irth.com,UNKN
PGEORO,158869,PGE DISTR OROVILLE,1033,usan_tickets@irth.com,UNKN
PGEPLA,158869,PGE DISTR PLACERVILLE,1033,usan_tickets@irth.com,UNKN
PGERBF,158869,PGE DISTR RED BLUFF,1033,usan_tickets@irth.com,UNKN
PGERCH,158869,PGE DISTR RICHMOND,1033,usan_tickets@irth.com,UNKN
PGERED,158869,PGE DISTR REDDING,1033,usan_tickets@irth.com,UNKN
PGERID,158869,PGE DISTR RIDGECREST,1033,usan_tickets@irth.com,UNKN
PGERVI,158869,PGE GAS TRANS RIO VISTA,1033,usan_tickets@irth.com,UNKN
PGESAC,158869,PGE DISTR SACRAMENTO,1033,usan_tickets@irth.com,UNKN
PGESAL,158869,PGE DISTR SALINAS,1033,usan_tickets@irth.com,UNKN
PGESFO,158869,PGE DISTR SAN FRANCISCO,1033,usan_tickets@irth.com,UNKN
PGESJO,158869,PGE DISTR SAN JOSE,1033,usan_tickets@irth.com,UNKN
PGESLO,158869,PGE DISTR SAN LUIS OBISP,1033,usan_tickets@irth.com,UNKN
PGESRF,158869,PGE DISTR SAN RAFAEL,1033,usan_tickets@irth.com,UNKN
PGESRO,158869,PGE DISTR SANTA ROSA,1033,usan_tickets@irth.com,UNKN
PGESTK,158869,PGE DISTR STOCKTON,1033,usan_tickets@irth.com,UNKN
PGEUET,158869,PG&E UNDERGROUND ELECTRIC TRANSMISSION,1033,usan_tickets@irth.com,UNKN
PGEUKH,158869,PGE DISTR UKIAH,1033,usan_tickets@irth.com,UNKN
PGEVAC,158869,PGE DISTR VACAVILLE,1033,usan_tickets@irth.com,UNKN
PGEVJO,158869,PGE DISTR VALLEJO,1033,usan_tickets@irth.com,UNKN
PGEWIL,158869,PGE GAS TRANS WILLOWS,1033,usan_tickets@irth.com,UNKN
PGETST,158869,PGE TEST CODE,1033,tickets@pge-811.com,C
PAGUSD,158974,PACIFIC GROVE UNIFIED SCHOOL DISTRITCT,1034,pagusd@webtms.usan.org,UNKN
PPLALT,159080,PAC PWR & LIGHT ALTURAS,1035,alturas.locates@pacificorp.com,UNKN
PPLYR2,159291,PAC PWR &LIGHT YREKA 2,1036,emailtkts.lca1@qmanager.utiliquest.com,UNKN
PPLYRE,159291,PAC PWR &LIGHT YREKA,1036,emailtkts.nca1@qmanager.utiliquest.com,UNKN
PUCUTL,159562,PACIFIC UNION COLLEGE,1037,pygmykayak@gmail.com,UNKN
PARUTL,159592,PAHRUMP UTILITY COMPANY,1038,abautista@pucihafen.com,UNKN
PAIGAS,159622,PAIUTE PIPELINE CO.,1039,usan_tickets@irth.com,UNKN
PSMCSD,159628,PAJARO/SUNNY MESA CSD,1040,info@pajarosunnymesa.com,UNKN
PAJVAL,159631,PAJARO VLY WATER MGMT AGENCY,1041,pajval@webtms.usan.org,UNKN
PCRCSD,159635,PALMER CREEK C S D,1042,pccsd@att.net,UNKN
PALWTR,159661,PALO ALTO PARK MUT WTR,1043,niambilincoln@gmail.com,UNKN
PCESAN,159688,PALO CEDRO CSA#8 SANI,1044,shastacsas@att.net,UNKN
PLMWTR,159697,PALOMINO LAKES MUTUAL WATER COMPANY,1045,usanalerts@palominolakes.org,UNKN
PANFAS,159701,PANACA FARMSTEAD ASSOCIATION,1046,pfa@lcturbonet.com,UNKN
PARIRR,159713,PARADISE IRRIG DIST,1047,custserv@paradiseirrigation.com,UNKN
PARKSD,159740,"PARKSDALE, SA-3",1048,sdistricts@madera-county.com,UNKN
PARENO,159753,PARR-RENO WATER CO.,1049,guy@packertrans.com,UNKN
PARKWD,159766,"PARKWOOD, MD-19",1050,sdistricts@madera-county.com,UNKN
PAXINC,159818,PAXIO INC.,1051,usa@paxio.com,UNKN
PEBCSD,159963,PEBBLE BEACH CSD,1052,ddrewien@pbcsd.org,W
PATIRR,160009,PATTERSON IRRIGATION DISTRICT,1053,strinta@pattersonid.org,UNKN
PKEWTR,160241,PENNGROVE-KENWOOD WTR,1054,julie@mfcomputing.com,UNKN
PERSCO,160283,PERSHING COUNTY,1055,jevans@pershingcounty.net,UNKN
PETGUL,160326,PETROGULF CORPORATION,1056,dosriosinc@yahoo.com,UNKN
P66COA,160331,PHILLIPS 66 - COALINGA,1057,cnkorterra@p66.com,UNKN
P66SLO,160331,PHILLIPS 66 - SAN LUIS OBISPO,1057,cnkorterra@p66.com,UNKN
P66STM,160331,PHILLIPS 66 - SANTA MARIA,1057,cnkorterra@p66.com,UNKN
P66TCY,160331,PHILLIPS 66 - COALINGA 2,1057,cnkorterra@p66.com,UNKN
P66TFT,160331,PHILLIPS 66 -TOSCO,1057,cnkorterra@p66.com,UNKN
P66CAN,160331,PHILLIPS 66,1057,usan_tickets@irth.com,UNKN
P66CA1,160331,PHILLIPS 66,1057,usan_tickets@irth.com,UNKN
P66CA2,160331,PHILLIPS 66,1057,usan_tickets@irth.com,UNKN
P66CA3,160331,PHILLIPS 66,1057,usan_tickets@irth.com,UNKN
P66CA4,160331,PHILLIPS 66,1057,usan_tickets@irth.com,UNKN
PHISEM,160333,PHILIPS SEMICONDUCTOR,1058,ducassed@locustec.com,UNKN
PINPER,160374,PINECREST PERMITTEES ASSOCIATION,1059,pinper@webtms.usan.org,UNKN
PINCWD,160415,PINEDALE COUNTY WATER DISTRICT,1060,pcwdusa@gmail.com,UNKN
PGRCSD,160496,PINE GROVE COMMUNITY SERVICES DIST,1061,pgcomser@volcano.net,UNKN
PINTEL,160527,PINNACLES TELEPHONE CO,1062,pintel@webtms.usan.org,UNKN
PINPIN,160528,PINON PINES MUTUAL WATER COMPANY,1063,pinpin@webtms.usan.org,UNKN
PVAWTR,160530,PINON VALLEY WTR CO,1064,info@pinonvalleywatercompany.com,UNKN
PIOCHE,160534,PIOCHE PUBLIC UTILITIES,1065,pputilities@lcturbonet.com,UNKN
PIOEXP,160542,PIONEER EXPLORATION LTD.,1066,hkmay32@yahoo.com,UNKN
PIXPUD,160550,PIXLEY PUBLIC UTILITY DISTRICT,1067,pixleyppud@gmail.com,UNKN
PLACER,160557,PLACER COUNTY WATER,1068,placer@webtms.usan.org,UNKN
PLAPSD,160557,PLACER COUNTY WTR AGENCY POWER SYS DIV,1068,PLACER@webtms.usan.org,W
PLACSD,160584,PLANADA COM SVC DIST,1069,pwwplab@att.net,UNKN
PACPPL,160597,PLAINS ALL AMERICAN,1070,usan_tickets@irth.com,UNKN
PLABFD,160597,PLAINS ALL AMERICAN,1070,usan_tickets@irth.com,UNKN
PLASTM,160597,PLAINS ALL AMERICAN,1070,usan_tickets@irth.com,UNKN
PVAMHP,160690,PLEASANT VALLEY MHC,1071,libby.pv@starmanagement.com,UNKN
PLUMBK,160703,PLUMAS BANK,1072,kathy.beatty@plumasbank.com,UNKN
PEUCSD,160716,PLUMAS EUREKA COMMUNITY SVCS DIST,1073,jillian.pecsd@gmail.com,UNKN
PLMSIE,160768,PLUMAS-SIERRA RURAL ELECTRIC,1074,160768@webtms.usan.org,E
PLUSCA,160794,PLUMAS-SIERRA TELECOM CA,1075,plusca@webtms.usan.org,UNKN
PLUSNV,160807,PLUMAS-SIERRA TELECOM NV,1076,plusca@webtms.usan.org,UNKN
PTPCOM,160821,POINT TO POINT INC.,1077,usatickets@pointtopointinc.com,UNKN
PONTEL,160979,PONDEROSA TELEPHONE,1078,pontel@webtms.usan.org,UNKN
PONTES,160979,PONDEROSA TELEPHONE,1078,usalocate@ponderosatel.com,UNKN
POPCSD,161085,POPLAR CSD,1079,pcsdcm@yahoo.com,UNKN
PSLHAR,161138,PORT SAN LUIS HARBOR,1080,chrism@portsanluis.com,UNKN
PVIPUD,161190,PORTER VISTA PUD,1081,jeannie@pvilleca.com,UNKN
PH66CO,161315,PHILLIPS 66 CO. - SAC,1082,Joann.lin@aecom.com,UNKN
PRXAI2,161440,PRAXAIR INC. 2,1083,cantickets@digtrack.com,G
PRXAIR,161440,"PRAXAIR INC., LINDE",1083,cantickets@digtrack.com,G
PCCUNI,161444,PREMIER COMMUNITY CREDIT UNION,1084,IT@premierccu.com,UNKN
PROBWD,161582,PROBERTA WTR DISTRICT,1085,probwd@webtms.usan.org,UNKN
PGAMBL,161612,PROCTOR & GAMBLE MFG,1086,boone.tl.1@pg.com,UNKN
PROGAS,161665,PRO-FLAME GAS CO.,1087,amerigas-0955@amerigas.com,UNKN
PROWEN,161718,"PROPANE OF WENDOVER, INC",1088,161718@webtms.usan.org,UNKN
PROPIP,161744,PROSPECTOR PIPELINE COMPANY,1089,eomcgg@webtms.usan.org,UNKN
PRSWTR,161770,"PURESOURCE WATER, INC",1090,accounts@psh2o.com,UNKN
PURWTR,161823,PURISSIMA HILLS WATER,1091,6509480961,UNKN
QUATEL,161876,QUANTA TELECOMMUNICATIONS NEVADA,1092,QTS-811-Reno@QuantaTelcom.com,C
QUARTZ,161929,"QUARTZ MOUNTAIN, MD-73",1093,sdistricts@madera-county.com,UNKN
QSTMED,162033,QUEST MEDIA & SUPPLIES,1094,qstmed@webtms.usan.org,UNKN
QUORUM,162153,"QUORUM TECHNOLOGIES, INC",1096,ehill@quorumtech.net,UNKN
RRRGAS,162169,R & R RESOURCES,1099,bfox@r-rresources.com,UNKN
RACTEL,162175,"RACE TELECOMMUNICATIONS, INC",1100,811@race.com,UNKN
RRIELE,162178,RAFT RIVER ELECTRIC,1101,cboden@rrelectric.com,UNKN
RAICTV,162180,RAINBOW CABLE,1102,lcts1@lcturbonet.com,UNKN
RCRWTR,162187,RAINS CREEK WATER SYS,1103,rruwater@sonic.net,UNKN
RAINFO,162188,RAINTREE FAIR OAKS LLC,1104,mgeorge@raintreepartners.com,UNKN
RANWTR,162190,RANCHO COOPERATIVE WATER COMPANY,1105,donna@sallcpa.com,UNKN
RANCTV,162193,RANCHO MURIETA CATV,1106,danielh@rma-hoa.org,UNKN
RANCSD,162245,RANCHO MURIETA CSD,1107,psiebensohn@rmcsd.com,UNKN
RANROB,162271,RANCHO ROBLES MUTUAL WATER AND ROAD COMP,1108,mmsparks@yahoo.com,W
RTETEL,162298,RANCHO TEHAMA TEL,1109,rtetel@webtms.usan.org,UNKN
RANCHW,162328,"RANCHOS WEST, MD-95",1110,sdistricts@madera-county.com,UNKN
RANCWD,162330,RAND COMMUNITIES WTR,1111,rand_water@yahoo.com,UNKN
RECDIS,162340,RECLAMATION DIST 1004,1112,rd1004@comcast.net,UNKN
RCN999,162351,RECLAMATION DIST #999,1113,jframe@rd999.org,UNKN
REDFLX,162378,REDFLEX TRAFFIC SYSTEMS,1114,redflx@webtms.usan.org,UNKN
REDWTR,162456,REDWOOD VLY CO WTR,1115,operators@willowcwd.org,UNKN
RCAMHP,162549,RENO CASCADE MHP,1116,cap129a@cal-am.com,UNKN
RSSOCO,162582,REPUBLIC SVC SONOMA CO,1117,PPOUWELS@REPUBLICSERVICES.COM,UNKN
RESIMD,162614,RESORT IMPROVE DIST#1,1119,toni@sheltercove-ca.gov,UNKN
RICHBA,162667,RICHARDSON BAY SANIT,1120,rbsdusa@aol.com,UNKN
RIOWTR,162746,RIO ALTO WATER DISTRICT,1121,162746@webtms.usan.org,W
RELWTR,162826,RIO LINDA/ELVERTA CWD,1122,pgoyet@rlecwd.com,UNKN
RVITEL,162930,RIO VIRGIN TELEPHONE,1123,rio_usa@daywireless.com,UNKN
RIPPER,162944,"RIPPERDAN, MD-28",1124,sdistricts@madera-county.com,UNKN
RTWIND,162950,RISING TREE WIND FARM,1125,162950@webtms.usan.org,UNKN
RPIPUD,162957,RIVER PINES PUD,1126,rppud@rppud.org,UNKN
RVDPUD,162983,RIVERDALE PUB UTIL DIS,1127,vromero@riverdalepud.com,UNKN
RIVACR,163009,RIVERSIDE ACRES ASSOCIATION,1128,163009@webtms.usan.org,UNKN
RIVCSD,163035,RIVERSIDE COMMUNITY SERVICES DISTRICT,1129,riversidecsd@yahoo.com,UNKN
RIVELC,163088,RIVERLAKE COMMUNITY ASSOCIATION,1130,gm@riverlake.org,W
ROBMAR,163155,THOMPSON PROPERTY OWNERS,1131,rthompson77@juno.com,UNKN
RODSAN,163167,RODEO SANITARY DIST,1132,usan@rodeosan.org,UNKN
ROGWTR,163194,ROGINA WATER CO.,1133,drogina@pacific.net,UNKN
ROLHIL,163247,"ROLLING HILLS, SA-19",1134,chris@bakmanwater.com,UNKN
ROSCSD,163300,ROSAMOND COM SVC DIST,1135,jsides@rosamondcsd.com,UNKN
ROSWTR,163463,ROSEDALE RIO-BRAVO WATER STORAGE DIST,1136,163463@webtms.usan.org,UNKN
RVHMWC,163626,ROSEVIEW HEIGHTS MUTUAL WATER COMPANY,1137,rvhmwc@webtms.usan.org,UNKN
RHIGID,163735,ROUND HILL G I D,1138,163735@webtms.usan.org,UNKN
RMTNPU,163740,ROUND MOUNTAIN PUBLIC UTILITIES,1139,rmtnpu@webtms.usan.org,UNKN
RVLTRI,163743,ROUND VALLEY INDIAN TRIBES,1140,cbettega@rvit.org,UNKN
ROYENE,163746,ROYALE ENERGY INC.,1141,rachele@royl.com,UNKN
RRMPPL,163755,"RRM, INC.",1142,karen@rrmsc.com,UNKN
RURTCO,163765,RURAL TELEPHONE COMPANY,1143,lucinda.walker@ruraltel.org,C
RRIWTR,163828,RUSSIAN RIVER CO WTR,1144,rruwater@sonic.net,UNKN
RYZERE,163869,"RYZE RENEWABLES RENO, LLC",1145,163869@webtms.usan.org,G
SATWTR,163910,S AND T MUTUAL WATER,1146,STmutualwater@gmail.com,UNKN
SFOWTR,163968,SF PUC WTR SUPPLY/TRTMNT,1147,usan_tickets@irth.com,UNKN
SFOWTI,163968,SF PUC WTR SUPPLY/TRTMNT,1147,sfwater@consoft.net,UNKN
SNMEGS,163997,S.N.M.E. GAS CO. INC.,1148,snmegs@webtms.usan.org,G
SACEDU,164027,SACRAMENTO COUNTY OFFICE OF EDUCATION,1149,nrhernandez@scoe.net,UNKN
SACWTR,164085,SACRAMENTO COUNTY WATER AGENCY,1150,sacwtr@webtms.usan.org,UNKN
SMUDGS,164144,SMUD GAS,1151,usan_tickets@irth.com,UNKN
SMUDHY,164144,SMUD HYDRO FAC,1151,hydro.usa@smud.org,UNKN
SMUDSO,164144,SMUD,1151,usan_tickets@irth.com,UNKN
SMUWTR,164144,SMUD WATER,1151,trevor.foster@ethosenergygroup.com,UNKN
SMUDGI,164144,SMUD GAS,1151,psogas@smud.org,UNKN
SACTRN,164250,SACR REGIONAL TRANSIT,1152,sactrn@webtms.usan.org,UNKN
SACTR2,164250,SACR REGION TRANSIT 2,1152,jbusby@sacrt.com,UNKN
SACTRNN,164250,SACR REGIONAL TRANSIT,1152,usa@sacrt.com,UNKN
SACSU1,164277,SAC. SUBURBAN WTR DIST,1153,usa@sswd.org,UNKN
SACSU2,164277,SAC. SUBURBAN WTR DIST 2,1153,usa@sswd.org,UNKN
SADWTA,164287,SADDLEBACK WATER ASSOCIATION,1154,auburnrjn@sbcglobal.net,UNKN
SAGPOW,164297,SAGUARO POWER COMPANY,1155,larry.flashberg@saguaropower.com,UNKN
SADSAN,164316,SALIDA SANITARY DIST,1156,ssd@salidasanitary.net,UNKN
SCRWTR,164330,SALMON CREEK WTR DIST,1157,rruwater@sonic.net,UNKN
SALSAN,164343,SALSIPUEDES SANI DIST,1158,salsan@sbcglobal.net,UNKN
SANWTR,164409,SAN ANDREAS MUTUAL WTR,1159,jeremy.montes@yahoo.com,UNKN
SANSAN,164461,SAN ANDREAS SANITARY DISTRICT,1160,sasdoffice@comcast.net,UNKN
SBEWTR,164566,SAN BENITO CO WTR,1161,sbcwd@sbcwd.com,UNKN
SCATEL,164579,SAN CARLOS TELECOM INC.,1162,ctejada@cambaygroup.com,UNKN
SFBART,164582,SF BART DISTR REAL ESTATE DEPT,1163,sfbart@webtms.usan.org,UNKN
SFMOMA,164585,SAN FRANCISCO MUSEUM OF MODERN ART,1164,rpeterson@sfmoma.org,C
SANI#1,164672,SANITARY DIST#1 MARIN,1165,sanit1@webtms.usan.org,UNKN
SANI#1N,164672,SANITARY DIST#1 MARIN,1165,sd1omc@rvsd.org,0
